subID	modeli	name	Mp	delta	wp	scl	nll	nllsd	success	iterations
36	1	McFadden	2.05441284179688	0.387677001953125	NaN	NaN	184.764269231634	0.0342836555900876	2	11
36	2	LinearDistrb	2.06951904296875	0.39154052734375	NaN	7.62939453125e-06	184.753374107048	0.0452401303922251	2	11
36	3	DN	9.31322574615479e-08	0.135225220769644	0.221183208748698	NaN	166.722449642133	0.0406366753054214	2	27
36	4	dDNb	4.88758087158203e-06	0.144744825363159	0.219509196281433	1.19209289550781e-07	166.694924437128	0.0364625874009125	2	19
36	5	dDNd	4.88758087158203e-06	0.145702838897705	0.222635269165039	1.19209289550781e-07	166.699012811468	0.0372370151191069	2	13
37	1	McFadden	22.2332763671875	3.99999971389771	NaN	NaN	375.766309836128	0.0293430709583942	2	18
37	2	LinearDistrb	22.1359534859657	3.99999998211861	NaN	0.0535417318344116	375.774394506464	0.039165233172714	2	14
37	3	DN	22.7235434055328	3.70616822242737	0.000117158889770486	NaN	375.810929065681	0.0326020897042977	2	29
37	4	dDNb	21.7731037139893	3.99999971389771	0	7.62939453169409e-07	375.791888043695	0.0392575645746106	2	20
37	5	dDNd	9.31322574615479e-10	3.99999736465979	0.344787678983994	3.99999128221534	375.180272159885	0.0295534434197853	1	25
38	1	McFadden	4.11722809216008	0.887362259905785	NaN	NaN	260.594146368988	0.0251643761940305	2	16
38	2	LinearDistrb	4.166259765625	0.9318115234375	NaN	4.88281249999556e-05	260.607249667438	0.0318453747646556	2	30
38	3	DN	0.000121962013963639	0.970747331032976	0.197306760922174	NaN	258.495893506578	0.0307208866903761	1	33
38	4	dDNb	4.88758087158203e-06	0.941348242759705	0.202396154403687	0.000244307518005416	258.559066519341	0.0353828488945269	2	20
38	5	dDNd	9.31322574615479e-10	0.985803453810513	0.196012356784195	1.19494274259946e-05	258.540355341982	0.0292065280556706	2	21
39	1	McFadden	21.0792975798249	-0.0541818141937256	NaN	NaN	269.225964551972	0.0347768608245677	2	17
39	2	LinearDistrb	21.0531437759377	-0.0598013486460559	NaN	4.55191440096314e-14	269.216186314924	0.0320428386609878	1	34
39	3	DN	9.88578617572784	-0.061871886253357	0.114321708679199	NaN	268.381305455556	0.0343811216794884	2	11
39	4	dDNb	9.94463354631444	-0.0153654793277383	0.111434352851938	0.128437799884705	268.367031068445	0.0327710206789276	2	26
39	5	dDNd	10.6110844612122	-0.0237004041671753	0.10368378162384	0.336188358068466	268.349587436576	0.0281189272268806	2	20
40	1	McFadden	6.32746443152428	1.02749841809273	NaN	NaN	169.908509232743	0.0373283701044996	2	21
40	2	LinearDistrb	2.26004600524902	3.99999971389771	NaN	1.74434385299683	158.862309970726	0.0472467412013068	1	30
40	3	DN	0.000158309936523438	0.554716110229492	0.162930297851563	NaN	155.45691839901	0.028242158984395	2	11
40	4	dDNb	0.000377655032082203	3.59274666851052	0.0513582391110787	1.54983893185568	146.801291189146	0.034765679798031	1	34
40	5	dDNd	8.70722294621373e-06	3.28090042406682	0.0554677409005763	1.5571020071498	146.836525245323	0.0310295477134578	1	35
41	1	McFadden	38.3560891961679	0.189509680960327	NaN	NaN	350.070381939314	0.0280712870440634	1	22
41	2	LinearDistrb	31.2222685813904	0.26779899597168	NaN	3.99999988079071	346.835983318333	0.0393937496217986	2	19
41	3	DN	4.88758087158203e-06	0.19079806804657	0.416844320297241	NaN	348.694497329875	0.0346287443437869	2	17
41	4	dDNb	9.31322574615479e-08	0.387733690440655	0.31444802172482	3.99999999813735	342.976581622645	0.0334838451343964	2	25
41	5	dDNd	0.385175454226555	0.381715841626283	0.305770635412773	3.99995713816606	343.312767773237	0.0317043109795247	1	27
