subID	modeli	name	Mp	wp	nll	nllsd	success	iterations
49	4	dDNb	0.176953631742435	0.00285363652110393	81.7683116546122	0.0137241204138526	1	21
49	5	dDNd	0.174688504497752	0.0043024135606814	81.7806197766443	0.0156298791456641	1	22
50	1	McFadden	5.18479537963867	NaN	254.86285752029	0.0230833927417437	2	14
50	2	LinearDistrb	0.863555953808827	NaN	219.678647200447	0.027590870925953	1	19
50	3	DN	7.05718994140625e-05	0.140272903442383	216.84521091049	0.0165940367178044	2	11
50	4	dDNb	4.76837158203125e-07	0.141287362575531	218.271005985467	0.0268036165593734	2	15
50	5	dDNd	0.0003509521484375	0.142678833007812	218.266900789405	0.0259436280791991	2	20
51	1	McFadden	2.0321116023697	NaN	190.640962523963	0.0312843644538506	2	16
51	2	LinearDistrb	2.00609970588448	NaN	193.100670294654	0.0260401429077382	1	24
51	3	DN	2.00085841565854	1.40084949196151e-07	190.630047980005	0.0267533995774257	1	18
51	4	dDNb	2.00660803634673	0	193.289144731989	0.0335630448596294	2	15
51	5	dDNd	1.99487856775522	0	193.087334799028	0.0249066511849198	2	17
52	1	McFadden	0.787133673205972	NaN	191.959968564134	0.0246889063615896	1	19
52	2	LinearDistrb	0.752857837360352	NaN	193.222034558847	0.0193842994604733	2	21
52	3	DN	2.04890966415405e-08	0.1033527597785	191.256784971154	0.0307476053425256	2	21
52	4	dDNb	4.76837158203125e-07	0.0969261169433594	192.723662991021	0.0275225485546413	2	11
52	5	dDNd	4.76837158203125e-07	0.0967386543750763	192.808506707538	0.0319974646405727	2	20
53	1	McFadden	0.0826209669539821	NaN	65.5797317702665	0.0156623694968094	1	22
53	2	LinearDistrb	0.0745563507080078	NaN	97.31604058813	0.0145183303824023	2	15
53	3	DN	0.0844780670013279	0	65.6015403000143	0.0120253070751142	1	18
53	4	dDNb	0.0753348825965077	0	97.3165692916195	0.0133373866898779	1	19
53	5	dDNd	0.0737175383869442	2.2846906684304e-06	97.3196498334471	0.0147680867097802	1	28
